Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:54:31:23.000,61,0.1231138483,0.1666130275,0.0535319820,0.0000000000,0.0000000000,0.0657156333,0.0000000000,0.1235898510,0.1665865928,0.0628350452,0.0000000000,0.0000000000,0.0657033473,0.0000000000,0.0316967070,0.0000000000,0.0147445248,0.0287362225,0.0473587662,0.0178744588,0.1703052819,0.0000000000,0.0247622970,0.0000000000,0.0000000000,0.0989612862,0.0591304861,0.0178574678,0.0178288836,0.0372364745,0.0404435545,0.0335760377,0.0257766601,0.0966346264,0.0410445370,0.0529929213,0.0539329313,0.0131185409,0.0119122062,0.0000000000,0.0000000000,0.0593428165,0.0596220419,0.0409864858,0.0000000000,0.0000000000,0.0254655331,0.0415070429,0.0418547876,0.0562382117,0.0556726530,0.0000001870,0.0000000000,0.0000000000,0.0000000000,-0.0381850749,0.1018364504,-0.0039011638,0.0325315408,0.1018321738,0.0033236581
11:54:31:24.002,61,0.1183499470,0.1584743112,0.0494325496,0.0000000000,0.0000000000,0.0645921379,0.0000000000,0.1189208552,0.1584219933,0.0670834854,0.0000000000,0.0000000000,0.0645801574,0.0000000000,0.0338500962,0.0000000000,0.0133612221,0.0491121709,0.0523369610,0.0205059145,0.1532108188,0.0000000000,0.0303630047,0.0000000000,0.0000000000,0.1119648889,0.0659606084,0.0164039675,0.0163215026,0.0417255722,0.0470413752,0.0434261933,0.0297443792,0.0965014622,0.0401820280,0.0506910719,0.0522917993,0.0190400183,0.0183494780,0.0000000000,0.0000000000,0.0534310415,0.0537556298,0.0399931259,0.0000000000,0.0000000000,0.0266629662,0.0401970819,0.0404825993,0.0532113053,0.0527016111,0.0000001758,0.0000000000,0.0000000000,0.0000000000,-0.0407871194,0.0968552977,-0.0039617289,0.0300552025,0.0968503356,0.0029195445
11:54:31:25.003,61,0.1171036810,0.1565650553,0.0457630344,0.0000000000,0.0000000000,0.0644699484,0.0000000000,0.1177169532,0.1564882845,0.0709100515,0.0000000000,0.0000000000,0.0644578934,0.0000000000,0.0592286251,0.0000000000,0.0111464309,0.1075208411,0.1138390899,0.0564916059,0.1593280286,0.0000000000,0.1024846286,0.0000000000,0.0203267820,0.0606141351,0.0000000000,0.0159592517,0.0160416123,0.0609404929,0.0795536861,0.0914735645,0.0529279895,0.0968020707,0.0397914909,0.0497918427,0.0516677946,0.0657071397,0.0659888089,0.0000000000,0.0000000000,0.0517989509,0.0523565821,0.0398202538,0.0000000000,0.0000000000,0.0273890607,0.0400937386,0.0434218831,0.0523101911,0.0547225177,0.0000001554,0.0000000000,0.0000000000,0.0000000000,-0.0431185961,0.0956824571,-0.0041370247,0.0278272592,0.0956773162,0.0026702406
11:54:31:26.005,61,0.1262062192,0.1578202844,0.0435104892,0.0000000000,0.0000000000,0.0670135245,0.0000000000,0.1271193475,0.1577270031,0.0732289478,0.0000000000,0.0000000000,0.0669950619,0.0000000000,0.0879816413,0.0000000000,0.0093999226,0.1576728076,0.1802190989,0.1208014563,0.2098898441,0.0000000000,0.1736299247,0.0000000000,0.0931835845,0.0376736522,0.0000000000,0.0187548790,0.0242407825,0.0853402764,0.1083535999,0.1148014143,0.0706870705,0.1067124829,0.0399529785,0.0498224497,0.0520496853,0.1311111599,0.1326225102,0.0003848741,0.0062439651,0.0784874260,0.0797914118,0.0427934453,0.0000000000,0.0000000000,0.0280570257,0.0580101274,0.0823771134,0.0761060566,0.0920050368,0.0000002411,0.0000000000,0.0000000000,0.0000000000,-0.0445254147,0.0964458287,-0.0043062055,0.0264555942,0.0964407921,0.0025590342
11:54:31:27.006,61,0.1309640259,0.1656870246,0.0453880578,0.0000000000,0.0000000000,0.0685000792,0.0000000000,0.1317950636,0.1656001657,0.0715731382,0.0000000000,0.0000000000,0.0684822798,0.0000000000,0.0972349867,0.0000000000,0.0110179409,0.2273142636,0.1350427717,0.2010611147,0.1458892673,0.0000000000,0.1076428294,0.0031750407,0.1749211252,0.0000000000,0.0000000000,0.0297992826,0.0410368517,0.1056011915,0.1272398233,0.0705774277,0.0696838796,0.1066096425,0.0436400808,0.0491443090,0.0515169092,0.2518376112,0.2787478566,0.0479850955,0.0748291761,0.0905334204,0.0919927284,0.0477367751,0.0000000000,0.0000000000,0.0266707428,0.0741528943,0.0969001204,0.0826012716,0.1019464955,0.0000002289,0.0000000000,0.0000000000,0.0000000000,-0.0434978902,0.1012554988,-0.0044180923,0.0275840592,0.1012510955,0.0028021368
11:54:31:28.008,61,0.1339458376,0.1703744382,0.0460873097,0.0000000000,0.0000000000,0.0693225712,0.0000000000,0.1345738769,0.1702880710,0.0711891949,0.0000000000,0.0000000000,0.0693053007,0.0000000000,0.1628837287,0.0000000000,0.0164562557,0.3678279519,0.0804893449,0.1895362437,0.0778122842,0.0000000000,0.0621926822,0.1170371920,0.2392740846,0.0000000000,0.0000000000,0.0456885695,0.0573310331,0.1278933287,0.1395952851,0.0486613698,0.0675777346,0.0455472432,0.0427609198,0.0419687070,0.0435271896,0.5443423390,0.5620213151,0.0699028298,0.0990397483,0.0961928070,0.0975259468,0.0505561270,0.0000000000,0.0000000000,0.0218820572,0.0792854130,0.1026511937,0.0858360156,0.1060979888,0.0000004252,0.0000000000,0.0000000000,0.0000000000,-0.0432517864,0.1041207910,-0.0045183157,0.0280007627,0.1041167900,0.0029255387
11:54:31:29.009,61,0.1355900764,0.1763534993,0.0453009754,0.0000000000,0.0000000000,0.0697408095,0.0000000000,0.1361569911,0.1762559116,0.0722284317,0.0000000000,0.0000000000,0.0697244555,0.0000000000,0.1978806853,0.0000000000,0.0183446612,0.4626012444,0.0638642013,0.1412932724,0.0565287434,0.0000000000,0.0475092530,0.2239323109,0.3333186209,0.0000000000,0.0000000000,0.0525883213,0.0651234537,0.1592451930,0.1657777876,0.0382263660,0.0620060340,0.0298112389,0.0389185585,0.0385182351,0.0399232283,0.7141907811,0.7211279869,0.0852114856,0.1156149507,0.1013477370,0.1023844481,0.0521169417,0.0000000000,0.0000000000,0.0185480360,0.0806059763,0.1030710563,0.0895689502,0.1087194383,0.0000004702,0.0000000000,0.0000000000,0.0000000000,-0.0438661836,0.1077727005,-0.0047444082,0.0275123324,0.1077691764,0.0029761293
11:54:31:30.010,61,0.1376145929,0.1863868833,0.0452055000,0.0000000000,0.0000000000,0.0699506849,0.0000000000,0.1381047070,0.1862807274,0.0724429414,0.0000000000,0.0000000000,0.0699352399,0.0000000000,0.2120621055,0.0000000000,0.0193330050,0.5180220604,0.0549885556,0.1293023974,0.0455192290,0.0000000000,0.0400147662,0.2692724168,0.3682152033,0.0000000000,0.0000000000,0.0567142069,0.0696946532,0.1970182806,0.2031348050,0.0330034271,0.0556688420,0.0220306106,0.0367868021,0.0364303887,0.0378412083,0.7798823118,0.7812851667,0.1053611562,0.1386502832,0.1149783507,0.1154694408,0.0531245284,0.0000000000,0.0000000000,0.0162710324,0.0811711103,0.1034988463,0.1219636574,0.1332563460,0.0000003747,0.0000000000,0.0000000000,0.0000000000,-0.0439664908,0.1139029786,-0.0050280225,0.0274356324,0.1139003336,0.0031381072
11:54:31:31.013,61,0.1419052035,0.1972008198,0.0446577519,0.0000000000,0.0000000000,0.0700566843,0.0000000000,0.1422674805,0.1970824152,0.0729501992,0.0000000000,0.0000000000,0.0700417608,0.0000000000,0.2188421637,0.0000000000,0.0198360905,0.5740370750,0.0500829779,0.1227671728,0.0400081575,0.0000000000,0.0362551548,0.3166450858,0.4046927392,0.0000000000,0.0000000000,0.0598991774,0.0729131848,0.2192623615,0.2224503607,0.0301028639,0.0491960496,0.0199612193,0.0356550403,0.0349487662,0.0364225172,0.7935423255,0.7824363112,0.1249658018,0.1622994691,0.1212058663,0.1214945018,0.0540381260,0.0000000000,0.0000000000,0.0147177018,0.0814280510,0.1037193015,0.1394459307,0.1555050015,0.0000003862,0.0000000000,0.0000000000,0.0000000000,-0.0442399830,0.1205092892,-0.0053554890,0.0270821229,0.1205075458,0.0032790781
11:54:31:32.015,61,0.1448758692,0.2073988914,0.0462216623,0.0000000000,0.0000000000,0.0699933097,0.0000000000,0.1451729536,0.2072875202,0.0712929443,0.0000000000,0.0000000000,0.0699782297,0.0000000000,0.2221908718,0.0000000000,0.0201259647,0.5954724550,0.0468448326,0.1190779731,0.0372733884,0.0000000000,0.0343017988,0.3439466655,0.4278886318,0.0000000000,0.0000000000,0.0619585849,0.0747740790,0.2331199795,0.2334172428,0.0283565391,0.0437839851,0.0209004711,0.0350052342,0.0338708572,0.0353752449,0.8054708838,0.7907565236,0.1530420333,0.1955145448,0.1254072934,0.1255927384,0.0548150390,0.0000000000,0.0000000000,0.0135968151,0.0815192610,0.1037893891,0.1613517404,0.1812869161,0.0000001609,0.0000000000,0.0000000000,0.0000000000,-0.0432014987,0.1267436594,-0.0055032568,0.0280088503,0.1267427802,0.0035685692
11:54:31:33.016,61,0.1464145482,0.2155470252,0.0474297293,0.0000000000,0.0000000000,0.0697459579,0.0000000000,0.1466864645,0.2154415846,0.0700679570,0.0000000000,0.0000000000,0.0697305650,0.0000000000,0.2235122770,0.0000000000,0.0203257464,0.6068122983,0.0443890579,0.1154534891,0.0359435491,0.0000000000,0.0332720801,0.3627718389,0.4428006411,0.0000000000,0.0000000000,0.0632958338,0.0760189369,0.2400374115,0.2392734140,0.0272302646,0.0400702208,0.0222849324,0.0346097052,0.0330019109,0.0345344059,0.8113488555,0.7949907184,0.1639681906,0.2073740214,0.1308145076,0.1309701353,0.0554801151,0.0000000000,0.0000000000,0.0126923723,0.0814410076,0.1036887690,0.1725450605,0.1930597574,0.0000000597,0.0000000000,0.0000000000,0.0000000000,-0.0424317271,0.1317250282,-0.0056201285,0.0287223160,0.1317248493,0.0038049365
11:54:31:34.018,61,0.1469516903,0.2156599611,0.0477709025,0.0000000000,0.0000000000,0.0693926588,0.0000000000,0.1472072899,0.2155579031,0.0696816370,0.0000000000,0.0000000000,0.0693769082,0.0000000000,0.2240919322,0.0000000000,0.0204736441,0.6128987074,0.0421924554,0.1103325188,0.0352258049,0.0000000000,0.0325781852,0.4086222947,0.4778026640,0.0000000000,0.0000000000,0.0642941818,0.0769106448,0.2435790896,0.2422125489,0.0264192000,0.0376516581,0.0233753249,0.0343593471,0.0322765261,0.0338329040,0.8145958185,0.7976071239,0.1740643382,0.2169483751,0.1363210678,0.1364480257,0.0559851155,0.0000000000,0.0000000000,0.0119177364,0.0814426765,0.1036718413,0.1852856129,0.2053312510,0.0000000459,0.0000000000,0.0000000000,0.0000000000,-0.0421973839,0.1317948550,-0.0055921054,0.0289286543,0.1317946613,0.0038343177
11:54:31:35.020,61,0.1469738483,0.2138896286,0.0494703278,0.0000000000,0.0000000000,0.0690665096,0.0000000000,0.1472199410,0.2138044685,0.0679653734,0.0000000000,0.0000000000,0.0690497309,0.0000000000,0.2244924754,0.0000000000,0.0208369046,0.6160548329,0.0406053439,0.1071303636,0.0348666683,0.0000000000,0.0320949964,0.4223138690,0.4881164134,0.0000000000,0.0000000000,0.0650983527,0.0775674731,0.2454371303,0.2438143045,0.0257887393,0.0361686200,0.0242256206,0.0341865495,0.0316690430,0.0332458615,0.8163371086,0.7992413044,0.1792107821,0.2215330452,0.1425661147,0.1426834464,0.0563373379,0.0000000000,0.0000000000,0.0112391897,0.0813954622,0.1035163477,0.1905827671,0.2104161978,0.0000000233,0.0000000000,0.0000000000,0.0000000000,-0.0411638841,0.1307170987,-0.0054101008,0.0299620461,0.1307167411,0.0039383923
11:54:31:36.020,61,0.1468320191,0.2142922133,0.0507046841,0.0000000000,0.0000000000,0.0686870590,0.0000000000,0.1470705867,0.2142176032,0.0668611601,0.0000000000,0.0000000000,0.0686693415,0.0000000000,0.2247177064,0.0000000000,0.0211604927,0.6175349951,0.0393594243,0.1051759720,0.0347100236,0.0000000000,0.0315942429,0.4288315177,0.4928151965,0.0000000000,0.0000000000,0.0657344088,0.0780402794,0.2463882864,0.2446025610,0.0252421647,0.0350615755,0.0249865931,0.0340740159,0.0311438162,0.0327368006,0.8173672557,0.8003796935,0.1832562834,0.2245907933,0.1485497206,0.1486450583,0.0566104017,0.0000000000,0.0000000000,0.0106315948,0.0812674165,0.1032216996,0.1933913380,0.2131194323,0.0000000048,0.0000000000,0.0000000000,0.0000000000,-0.0404937789,0.1309660971,-0.0053323340,0.0307086445,0.1309657693,0.0040442762
11:54:31:37.022,61,0.1467080563,0.2143155783,0.0510699116,0.0000000000,0.0000000000,0.0684307292,0.0000000000,0.1469407380,0.2142440677,0.0665523931,0.0000000000,0.0000000000,0.0684119910,0.0000000000,0.2253062427,0.0000000000,0.0216165297,0.6179722548,0.0383928642,0.1037527323,0.0346233472,0.0000000000,0.0311504807,0.4300528467,0.4927823246,0.0000000000,0.0000000000,0.0663004145,0.0784330592,0.2467807531,0.2449909747,0.0247826464,0.0342638269,0.0256565325,0.0339600928,0.0307261534,0.0323284045,0.8181362748,0.8017259836,0.1852377802,0.2261393219,0.1587043256,0.1587800235,0.0567940287,0.0000000000,0.0000000000,0.0100856470,0.0810523555,0.1027958989,0.1950236559,0.2145949453,0.0000000022,0.0000000000,0.0000000000,0.0000000000,-0.0403066874,0.1309812516,-0.0053083329,0.0309297834,0.1309809536,0.0040738680
11:54:31:38.024,61,0.1467996538,0.2158244401,0.0516697615,0.0000000000,0.0000000000,0.0682844818,0.0000000000,0.1470271796,0.2157576531,0.0659837648,0.0000000000,0.0000000000,0.0682645515,0.0000000000,0.2264982015,0.0000000000,0.0221858770,0.6174854040,0.0375839248,0.1027509868,0.0345960334,0.0000000000,0.0307244528,0.4299704731,0.4911438823,0.0000000000,0.0000000000,0.0668173060,0.0787754357,0.2467696369,0.2450847179,0.0243728831,0.0336452387,0.0262523573,0.0338454768,0.0303793233,0.0319865495,0.8187002540,0.8026905656,0.1863866299,0.2269331664,0.1649842560,0.1650552750,0.0568848811,0.0000000000,0.0000000000,0.0095900698,0.0808067098,0.1022971869,0.1958659738,0.2152542323,0.0000000019,0.0000000000,0.0000000000,0.0000000000,-0.0399574265,0.1319047809,-0.0052998965,0.0312892571,0.1319045871,0.0041505997
11:54:31:39.025,61,0.1468291432,0.2159699053,0.0514686070,0.0000000000,0.0000000000,0.0683131739,0.0000000000,0.1470534354,0.2159012407,0.0661725402,0.0000000000,0.0000000000,0.0682920590,0.0000000000,0.2314527929,0.0000000000,0.0228967629,0.6133220792,0.0369349718,0.1020492315,0.0345889926,0.0000000000,0.0302827638,0.4300194085,0.4901971817,0.0000000000,0.0000000000,0.0673471093,0.0791378468,0.2465325147,0.2450778037,0.0240176916,0.0331879556,0.0268139206,0.0337626785,0.0301046018,0.0317138843,0.8192502856,0.8038846254,0.1872478276,0.2274278849,0.1692185402,0.1692888439,0.0569090135,0.0000000000,0.0000000000,0.0091382321,0.0808025151,0.1020618081,0.1968631744,0.2159692496,0.0000000026,0.0000000000,0.0000000000,0.0000000000,-0.0400712639,0.1319931597,-0.0053185904,0.0311670750,0.1319930106,0.0041372003
11:54:31:40.027,61,0.1469386667,0.2159338295,0.0516883135,0.0000000000,0.0000000000,0.0685711205,0.0000000000,0.1471590698,0.2158670872,0.0659838617,0.0000000000,0.0000000000,0.0685487390,0.0000000000,0.2371132225,0.0000000000,0.0236109830,0.6050499678,0.0363777950,0.1015420854,0.0346103832,0.0000000000,0.0299631730,0.4267952144,0.4854142964,0.0000000000,0.0000000000,0.0678017065,0.0794366151,0.2460490465,0.2448980361,0.0236952156,0.0328750387,0.0272733606,0.0336220972,0.0299077835,0.0315173157,0.8197667003,0.8053804040,0.1874769330,0.2273196429,0.1735568643,0.1736305654,0.0568815991,0.0000000000,0.0000000000,0.0087323617,0.0806665570,0.1016871706,0.1971722096,0.2160065770,0.0000000054,0.0000000000,0.0000000000,0.0000000000,-0.0399571285,0.1319716424,-0.0053025759,0.0313002169,0.1319714934,0.0041541825
11:54:31:41.029,61,0.1474064440,0.2164619267,0.0524167642,0.0000000000,0.0000000000,0.0688846111,0.0000000000,0.1476246715,0.2164014727,0.0653235912,0.0000000000,0.0000000000,0.0688612759,0.0000000000,0.2408041656,0.0000000000,0.0243216250,0.5959071517,0.0359002165,0.1013306528,0.0346842781,0.0000000000,0.0297350176,0.4246201813,0.4824916124,0.0000000000,0.0000000000,0.0682012960,0.0797045529,0.2454682738,0.2446968108,0.0233846605,0.0326002277,0.0276898630,0.0334944464,0.0297706351,0.0313809924,0.8201714158,0.8063635230,0.1876429915,0.2271870226,0.1790806055,0.1791594923,0.0569203310,0.0000000000,0.0000000000,0.0083629284,0.0806630105,0.1014760882,0.1972984672,0.2158549726,0.0000000092,0.0000000000,0.0000000000,0.0000000000,-0.0395555906,0.1322962493,-0.0052623795,0.0317399763,0.1322961152,0.0042230119
11:54:31:42.031,61,0.1479351223,0.2168571651,0.0528898686,0.0000000000,0.0000000000,0.0690819323,0.0000000000,0.1481516212,0.2168005258,0.0649395734,0.0000000000,0.0000000000,0.0690580979,0.0000000000,0.2480868101,0.0000000000,0.0250310525,0.5828949213,0.0353934690,0.1010393426,0.0347330756,0.0000000000,0.0294440463,0.4236257076,0.4808481038,0.0000000000,0.0000000000,0.0685036406,0.0798885003,0.2447997332,0.2444765717,0.0230698399,0.0322981402,0.0280674156,0.0333914272,0.0296780691,0.0312900580,0.8206789494,0.8077457547,0.1880656332,0.2272969782,0.1817071736,0.1817879528,0.0568846874,0.0000000000,0.0000000000,0.0080225095,0.0805865452,0.1011892855,0.1970969439,0.2153657675,0.0000000089,0.0000000000,0.0000000000,0.0000000000,-0.0393217765,0.1325389743,-0.0052410020,0.0320254192,0.1325388700,0.0042688875
11:54:31:43.032,61,0.1495482177,0.2170974761,0.0537257940,0.0000000000,0.0000000000,0.0691395104,0.0000000000,0.1497587860,0.2170484364,0.0641444772,0.0000000000,0.0000000000,0.0691151693,0.0000000000,0.2507539988,0.0000000000,0.0264449343,0.5676368475,0.0349658877,0.1010673121,0.0348518752,0.0000000000,0.0291607510,0.4216029346,0.4757204056,0.0000000000,0.0000000000,0.0686346740,0.0799098387,0.2380703390,0.2432103902,0.0227658376,0.0319887921,0.0283965860,0.0332754105,0.0296011548,0.0312059373,0.8207445741,0.8082644939,0.1883759350,0.2272236347,0.1827652603,0.1828461587,0.0568457991,0.0000000000,0.0000000000,0.0077194152,0.0804324299,0.1007633135,0.1911287904,0.2048357427,0.0000000079,0.0000000000,0.0000000000,0.0000000000,-0.0388395488,0.1326880157,-0.0051826523,0.0325309448,0.1326879412,0.0043411828
11:54:31:44.033,61,0.1504106820,0.2172323614,0.0544474758,0.0000000000,0.0000000000,0.0691808239,0.0000000000,0.1506199539,0.2171897590,0.0634805262,0.0000000000,0.0000000000,0.0691563338,0.0000000000,0.2539969683,0.0000000000,0.0275174826,0.5425870419,0.0345878974,0.1012009382,0.0349779613,0.0000000000,0.0288808588,0.4162997603,0.4683995247,0.0000000000,0.0000000000,0.0685802251,0.0797925964,0.2305818945,0.2406857163,0.0224457253,0.0316982493,0.0286518149,0.0331308246,0.0295389611,0.0311262980,0.8207170367,0.8085931540,0.1887460500,0.2271547168,0.1779765189,0.1780528724,0.0567526892,0.0000000000,0.0000000000,0.0074476120,0.0802431107,0.1003051996,0.1839123666,0.1958220154,0.0000000051,0.0000000000,0.0000000000,0.0000000000,-0.0384370908,0.1327723414,-0.0051322742,0.0329675488,0.1327722520,0.0044022542
11:54:31:45.035,61,0.1511578560,0.2175186276,0.0551645979,0.0000000000,0.0000000000,0.0693036839,0.0000000000,0.1513680965,0.2174824774,0.0628128424,0.0000000000,0.0000000000,0.0692792535,0.0000000000,0.2555998564,0.0000000000,0.0284228157,0.5223925114,0.0343047157,0.1016925201,0.0351528153,0.0000000000,0.0285151266,0.4051302671,0.4548508525,0.0000000000,0.0000000000,0.0684699491,0.0796281546,0.2255661190,0.2379958630,0.0221634079,0.0314506441,0.0289352182,0.0330399312,0.0295217000,0.0310909469,0.8197094202,0.8082475662,0.1891388297,0.2270219922,0.1765206903,0.1765961051,0.0566958413,0.0000000000,0.0000000000,0.0072142608,0.0801981241,0.0999960974,0.1800473928,0.1914332509,0.0000000031,0.0000000000,0.0000000000,0.0000000000,-0.0380318984,0.1329491884,-0.0050850441,0.0334009826,0.1329491884,0.0044661225
11:54:31:46.036,61,0.1520560533,0.2175523341,0.0556030348,0.0000000000,0.0000000000,0.0695054308,0.0000000000,0.1522698700,0.2175200582,0.0624315515,0.0000000000,0.0000000000,0.0694810674,0.0000000000,0.2561778128,0.0000000000,0.0309147798,0.4763130844,0.0340516381,0.1035006717,0.0353610590,0.0000000000,0.0281444620,0.3989878297,0.4455382526,0.0000000000,0.0000000000,0.0683241785,0.0793932304,0.2100970447,0.2252467424,0.0219182763,0.0313313156,0.0291662123,0.0329139009,0.0295867920,0.0311286561,0.8101880550,0.8015466332,0.1890995204,0.2255392373,0.1759908646,0.1760673672,0.0566161014,0.0000000000,0.0000000000,0.0070306491,0.0803416595,0.0998208821,0.1752688587,0.1852529645,0.0000000031,0.0000000000,0.0000000000,0.0000000000,-0.0378009304,0.1329710037,-0.0050550164,0.0336663537,0.1329709738,0.0045023388
11:54:31:47.038,61,0.1528218240,0.2176126093,0.0558717251,0.0000000000,0.0000000000,0.0697599351,0.0000000000,0.1530386955,0.2175825089,0.0622275248,0.0000000000,0.0000000000,0.0697363168,0.0000000000,0.2563260794,0.0000000000,0.0325298868,0.4503177106,0.0337143280,0.1078397483,0.0355492011,0.0000000000,0.0277300235,0.3782190382,0.4234915972,0.0000000000,0.0000000000,0.0681037679,0.0790652409,0.2007580698,0.2157380134,0.0216624346,0.0313149653,0.0293055810,0.0327304751,0.0297350194,0.0312411096,0.8051745892,0.7978616953,0.1890543252,0.2246465236,0.1758239865,0.1759036332,0.0564156845,0.0000000000,0.0000000000,0.0068980665,0.0803854913,0.0995414630,0.1708364040,0.1798119545,0.0000000037,0.0000000000,0.0000000000,0.0000000000,-0.0376771986,0.1330085844,-0.0050399187,0.0338288657,0.1330085695,0.0045253579
11:54:31:48.040,61,0.1551362127,0.2174277157,0.0563691370,0.0000000000,0.0000000000,0.0702614486,0.0000000000,0.1553709507,0.2174061537,0.0618058890,0.0000000000,0.0000000000,0.0702384189,0.0000000000,0.2561655939,0.0000000000,0.0352536887,0.4224426448,0.0334532782,0.1155028269,0.0357837193,0.0000000000,0.0273032170,0.3693948090,0.4117854834,0.0000000000,0.0000000000,0.0678895786,0.0787112489,0.1903111786,0.2056923360,0.0214613937,0.0314725228,0.0294916406,0.0325926803,0.0299772639,0.0314325243,0.7882649899,0.7828486562,0.1888717711,0.2226345390,0.1760572940,0.1761401892,0.0560369790,0.0000000000,0.0000000000,0.0068141343,0.0806928948,0.0994502231,0.1688555330,0.1773788780,0.0000000063,0.0000000000,0.0000000000,0.0000000000,-0.0374224558,0.1328994781,-0.0050017047,0.0341305546,0.1328968853,0.0045618205
